,KG1a_Ctrl_Nonresponsive_116,KG1a_T0_Nonresponsive_117,KG1a_LGT_Nonresponsive_118,KG1a_SYT_Nonresponsive_119,KG1a_ComboT_Nonresponsive_120
TMEM198B_ENSG00000182796.14,528.4776355,694.4247407,552.2461608,501.7711856,592.6958031
DDX28_ENSG00000182810.7,1223.683397,968.5155655,758.1827048,1234.695389,1062.987038
ACBD3_ENSG00000182827.9,3211.284753,3107.895627,2660.363925,3214.718315,3177.833426
C16orf72_ENSG00000182831.12,13738.39758,13282.36779,10057.26836,14606.61559,14462.4804
PLCXD3_ENSG00000182836.10,27.28278424,22.99419671,32.78173557,23.67908966,19.32703706
RRP7BP_ENSG00000182841.12,1999.727038,1742.040343,1512.162623,1678.960214,1532.106938
ALG12_ENSG00000182858.14,951.866028,853.5445819,662.35917,822.0026838,880.8443556
COL18A1_ENSG00000182871.16,530.4985825,438.7292733,323.6145691,383.3757373,332.6593045
RBM10_ENSG00000182872.16,4827.031864,4414.885769,3252.11628,4382.886738,4524.869342
PRKCZ-AS1_ENSG00000182873.5,167.7385994,166.4779842,131.9674996,170.2639304,155.787632
ADGRG3_ENSG00000182885.17,59.61793594,58.86514358,75.65015901,161.2433248,377.7557243
RPL35A_ENSG00000182899.17,25981.29439,19458.60902,21314.85258,24244.00508,21601.18508
SLC25A18_ENSG00000182902.14,22.23041679,16.55582163,22.6950477,13.53090837,16.9843659
ZNF721_ENSG00000182903.16,4463.261407,4541.813734,4070.819112,4865.489136,4783.148838
C11orf54_ENSG00000182919.15,5582.866035,4955.709275,4173.367106,5251.120025,4977.004876
CEP63_ENSG00000182923.19,1889.585427,1731.922896,1655.897925,1895.454748,1834.897185
SRPRA_ENSG00000182934.12,22648.75282,19675.67424,15466.25473,21844.52399,22566.3656
EWSR1_ENSG00000182944.18,24165.47352,23315.1957,19965.75808,23499.80512,24394.23477
HMGN4_ENSG00000182952.5,6724.701079,5524.125818,5404.783583,7320.221431,7515.289076
SPATA13_ENSG00000182957.16,5967.856435,5605.985158,4084.268029,5389.811836,5104.094786
GJC1_ENSG00000182963.11,30.31420471,41.38955408,89.09907617,36.08242233,43.92508422
CNOT10_ENSG00000182973.19,3018.284316,2511.886049,2216.549659,3080.536807,3034.930486
MTA1_ENSG00000182979.18,9850.095585,8886.797145,6046.969377,8224.53714,6937.820636
ZNF662_ENSG00000182983.15,1760.24482,1828.498522,1606.305043,1751.125059,1748.218352
CADM1_ENSG00000182985.18,21.2199433,19.31512524,18.49226109,31.57211954,31.04039285
ZNF320_ENSG00000182986.14,2941.488331,2992.924644,2752.825231,3236.142253,3010.332439
C12orf60_ENSG00000182993.5,116.2044514,89.21748324,132.8080569,93.58878292,94.87818191
PYCR1_ENSG00000183010.17,4371.30832,3429.814381,2712.478479,3047.837111,2218.509587
NAA38_ENSG00000183011.13,1506.615974,1124.876103,1327.240012,1445.552045,1416.144715
SPNS2_ENSG00000183018.9,9216.528707,7440.922056,4796.220081,5639.006065,3803.912293
MCEMP1_ENSG00000183019.7,8.083787924,6.438375079,5.883901257,5.637878489,39.2397419
AP2A2_ENSG00000183020.14,4093.42811,3656.997045,2473.7602,3587.945871,3707.277108
SLC8A1_ENSG00000183023.18,172.7909669,182.114038,152.1408753,157.8605977,216.1114144
SLC25A21_ENSG00000183032.12,21.2199433,18.39535737,21.01393306,10.14818128,16.9843659
ABAT_ENSG00000183044.12,269.796422,299.8443251,229.472149,230.0254424,339.687318
SLC25A10_ENSG00000183048.12,1854.218855,1475.307661,959.9164622,1418.490228,1277.927117
CAMK1D_ENSG00000183049.13,795.242637,730.2956875,466.5093139,678.8005701,705.7296865
RGPD6_ENSG00000183054.12,300.1106267,356.869933,410.1919733,323.6142253,328.55963
LYSMD4_ENSG00000183060.15,884.1643042,798.3585098,604.3607148,757.730869,773.6671501
WBP2NL_ENSG00000183066.14,8.083787924,13.79651803,17.65170377,18.04121117,18.15570148
IGSF5_ENSG00000183067.5,18.18852283,16.55582163,33.6222929,25.93424105,10.54202021
AFMID_ENSG00000183077.15,3022.32621,2622.258193,2563.699833,3380.471942,3352.948095
GAS6_ENSG00000183087.15,135.4034477,166.4779842,177.357595,151.0951435,128.2612459
NEB_ENSG00000183091.20,694.1952879,796.5189741,790.9644404,719.3932952,896.6573859
BEGAIN_ENSG00000183092.16,1.01047349,0.919767868,4.202786612,0,0.58566779
ARHGEF37_ENSG00000183111.12,5.052367452,7.358142948,3.36222929,3.382727094,5.271010106
CSMD1_ENSG00000183117.19,38.39799264,36.79071474,45.39009541,36.08242233,42.16808085
OR2A3P_ENSG00000183122.5,16.16757585,15.63605376,14.28947448,16.91363547,11.71335579
PTGDR2_ENSG00000183134.5,22.23041679,22.99419671,18.49226109,30.44454384,22.255376
CEP57L1_ENSG00000183137.15,3154.698237,3143.766574,2957.921217,3442.488606,3200.67447
RIPPLY3_ENSG00000183145.9,15.15710236,11.03721442,23.53560503,15.78605977,16.9843659
ANKRD20A2P_ENSG00000183148.7,62.64935641,34.951179,21.01393306,21.42393826,12.29902358
GPR19_ENSG00000183150.8,114.1835044,107.6128406,98.34520672,144.3296893,168.0866556
GJD3_ENSG00000183153.7,31.3246782,37.71048261,34.46285022,52.9960578,69.69446696
AC138356.1_ENSG00000183154.1,255.6497931,206.9477704,121.0402544,116.1402969,67.3517958
RABIF_ENSG00000183155.5,1636.967055,1493.703018,1129.709041,1683.470517,1679.109553
TMEM119_ENSG00000183160.9,13.13615538,16.55582163,20.17337574,11.27575698,22.255376
FANCF_ENSG00000183161.6,1313.615538,1088.085388,814.5000454,1253.864176,1205.304311
SMDT1_ENSG00000183172.9,1479.33319,1277.557569,892.6718764,1277.543266,1164.893234
GABRR3_ENSG00000183185.9,20.20946981,34.03141113,46.23065273,25.93424105,46.26775538
CHST6_ENSG00000183196.10,14.14662887,36.79071474,46.23065273,24.80666535,31.62606064
POTEC_ENSG00000183206.17,74.77503829,77.26050095,113.4752385,86.82332874,60.32378233
RUVBL2_ENSG00000183207.14,13420.09843,10811.87129,8286.214084,10663.48337,10380.96157
GDPGP1_ENSG00000183208.12,447.6397563,387.2222726,428.6842344,703.6072355,812.3212242
WT1-AS_ENSG00000183242.12,3206.232385,2639.733782,2046.75708,2195.389884,2003.569508
RIMBP3C_ENSG00000183246.7,11.1152084,11.03721442,13.44891716,22.55151396,16.9843659
PRR36_ENSG00000183248.12,14.14662887,17.4755895,9.246130546,7.893029885,12.29902358
LINC01547_ENSG00000183250.12,314.2572555,241.8989494,199.2120854,288.6593787,326.8026266
PTTG1IP_ENSG00000183255.12,12407.60399,10365.78388,7482.641284,10448.11642,9391.183006
DDX41_ENSG00000183258.12,7278.440552,6134.851683,4797.060639,5724.701818,6386.121578
PLGLB1_ENSG00000183281.15,341.5400398,359.6292366,372.3668938,329.2521038,387.7120767
DAZAP2_ENSG00000183283.16,10320.97623,8835.290144,8682.116583,10907.03973,11537.65546
CCBE1_ENSG00000183287.14,28.29325773,27.59303605,42.02786612,36.08242233,40.41107748
SELENOF_ENSG00000183291.17,13818.22498,11349.9355,12946.26388,14310.06318,12928.61646
TMEM121B_ENSG00000183307.4,71.74361782,70.82212587,70.60681508,92.46120723,212.0117398
ZNF623_ENSG00000183309.12,4233.883925,3965.119281,3054.58531,4423.479463,4376.695392
EPHA10_ENSG00000183317.17,2.020946981,4.598839342,3.36222929,3.382727094,6.442345686
CCDC125_ENSG00000183323.13,1224.69387,1219.612194,1425.585219,1406.086895,1585.988374
BOLA2_ENSG00000183336.8,59.61793594,46.90816129,24.37616235,43.97545222,28.69772169
BCOR_ENSG00000183337.18,6301.312687,5577.472354,4652.484779,7210.846588,7560.971164
JRKL_ENSG00000183340.7,2690.890905,2545.91746,2556.134817,2806.535912,2594.508308
GBP6_ENSG00000183347.15,42.4398866,35.87094687,45.39009541,15.78605977,28.69772169
KIAA2026_ENSG00000183354.12,3319.405416,3329.559684,2794.853097,3681.534654,3766.429555
FHL3_ENSG00000183386.10,2949.572119,2513.725584,2152.667303,3000.478932,3097.596939
PMCH_ENSG00000183395.5,2.020946981,11.95698229,11.76780251,13.53090837,7.028013475
C19orf71_ENSG00000183397.5,284.9535243,274.0908248,199.2120854,192.8154443,199.7127163
CCDC159_ENSG00000183401.12,492.1005899,544.5025781,457.2631834,454.4130062,600.3094843
LRIT3_ENSG00000183423.12,41.42941311,50.58723276,68.08514311,60.88908769,38.06840632
NPIPA1_ENSG00000183426.17,8919.4495,9823.120835,7921.412206,8628.20924,8206.962736
SF3A3_ENSG00000183431.12,8621.359821,7480.472074,6130.184552,8943.930436,8463.485227
TRIM61_ENSG00000183439.9,306.1734676,309.0420038,359.758534,287.531803,327.3882944
OR7E38P_ENSG00000183444.10,156.623391,143.4837875,133.6486143,152.2227192,144.0742762
GRIN2A_ENSG00000183454.18,18.18852283,23.91396458,39.50619415,37.20999803,31.04039285
PKD1P3_ENSG00000183458.14,1930.004367,1826.658987,1086.000061,1516.589314,1318.923862
GTF2H2C_ENSG00000183474.16,2247.293043,2295.7406,2121.566682,2576.51047,2469.761069
ASB7_ENSG00000183475.13,1622.820426,1509.339072,1135.592943,1669.939609,1801.514121
TREX2_ENSG00000183479.12,40.41893962,30.35233966,33.6222929,51.8684821,39.2397419
GPR132_ENSG00000183484.12,6.062840943,11.03721442,25.21671967,10.14818128,16.39869811
MX2_ENSG00000183486.14,338.5086193,312.7210753,411.873088,328.1245281,336.758979
EP400_ENSG00000183495.14,14330.53504,14311.58803,10458.2142,12716.79872,12010.87503
MEX3B_ENSG00000183496.6,403.1789227,388.1420405,274.0216871,292.0421058,178.6286758
PI4KAP2_ENSG00000183506.17,2518.099938,2779.538498,2255.215296,2265.299577,2313.973437
TENT5C_ENSG00000183508.5,6251.799486,5504.810693,3026.006361,3272.224675,2905.497904
COA5_ENSG00000183513.9,1774.391449,1495.542554,1386.919582,1709.404758,1532.692605
UTP11_ENSG00000183520.12,4076.250061,3431.653917,3004.992427,4378.376435,3819.139656
PSMG1_ENSG00000183527.12,4927.06874,3809.678511,3289.94136,4438.137947,3583.701205
PRR14L_ENSG00000183530.14,3980.255079,3776.566868,2967.167348,4137.075236,4286.502552
AC131971.1_ENSG00000183562.3,95.99498159,94.73609045,132.8080569,95.84393432,83.75049391
BPIFA4P_ENSG00000183566.10,4.041893962,4.598839342,5.043343934,2.255151396,2.928338948
SERHL2_ENSG00000183569.18,60.62840943,82.77910816,94.14242011,78.93029885,63.25212128
PCBP3_ENSG00000183570.17,135.4034477,136.1256445,124.4024837,180.4121117,158.715971
SETD3_ENSG00000183576.13,12275.23196,10306.91873,8098.769801,11809.10028,11348.48476
TNFAIP8L3_ENSG00000183578.8,8.083787924,11.95698229,10.08668787,10.14818128,10.54202021
ZNRF3_ENSG00000183579.16,630.535458,531.625828,418.5975465,605.5081498,494.8892822
TANGO2_ENSG00000183597.16,1069.080953,997.0283694,811.9783734,935.8878292,1085.828082
SMG1P5_ENSG00000183604.14,1070.091426,926.2062435,909.4830228,1077.962367,956.3955004
SFXN4_ENSG00000183605.17,2769.707837,2184.448688,1890.413418,2836.980456,2251.892651
MRPL54_ENSG00000183617.5,3031.420471,2225.838242,2206.462971,2873.062878,3084.12658
ZNF438_ENSG00000183621.15,850.818679,705.4619551,671.6053006,810.7269268,941.7538057
HMCES_ENSG00000183624.14,3861.019207,3154.803789,2175.36235,3204.570133,3010.918106
CCR3_ENSG00000183625.15,37.38751915,36.79071474,25.21671967,25.93424105,28.69772169
DGCR6_ENSG00000183628.14,413.2836576,404.6978621,263.0944419,401.4169484,412.8957917
GOLGA8G_ENSG00000183629.13,9.094261414,17.4755895,5.883901257,9.020605583,12.88469137
RP1L1_ENSG00000183638.6,30.31420471,35.87094687,34.46285022,30.44454384,65.00912465
ZNF530_ENSG00000183647.10,1188.316825,1187.420318,1001.103771,1320.391142,1362.848946
NDUFB1_ENSG00000183648.11,4021.684492,3318.522469,4049.805179,3594.711325,3351.191092
KLHL25_ENSG00000183655.13,313.246782,275.9303605,211.8204452,239.046048,221.3824245
TRMT12_ENSG00000183665.5,1866.344537,1605.914698,1338.167257,1782.697178,1597.70173
GUSBP1_ENSG00000183666.17,920.5413498,805.7166528,777.5155232,898.6778312,877.3303488
BMP8A_ENSG00000183682.8,104.0787695,149.9221626,178.1981523,117.2678726,109.5198767
ALYREF_ENSG00000183684.8,5669.766755,4261.284535,3168.901105,4660.270359,4506.713641
RFLNB_ENSG00000183688.4,3394.180454,2945.096715,1650.854581,2330.698968,2057.450945
NOG_ENSG00000183691.6,1002.389703,804.7968849,418.5975465,241.3011993,79.0651516
UPP1_ENSG00000183696.14,369.8332975,317.3199146,637.9830077,1402.704168,4478.015919
TRIM52_ENSG00000183718.5,2182.622739,2349.087136,2006.410329,2143.521402,2140.030103
LHFPL6_ENSG00000183722.9,8.083787924,12.87675016,21.01393306,11.27575698,16.39869811
CMTM4_ENSG00000183723.13,1717.804934,1524.055358,1254.952082,1929.282019,1991.270485
TMEM50A_ENSG00000183726.11,6482.187441,5229.8001,4390.230895,5799.121814,5478.336504
TBK1_ENSG00000183735.11,1629.89374,1558.086769,1629.840648,1616.943551,1594.773391
CBX6_ENSG00000183741.12,3827.673582,3420.616703,2764.593033,3882.243128,3929.830868
MACC1_ENSG00000183742.13,9320.607476,8828.851769,8911.588732,11597.11605,10981.85672
ACSM2A_ENSG00000183747.12,57.59698896,83.69887603,137.0108435,62.01666338,64.42345686
TBL3_ENSG00000183751.15,2986.959638,2443.823226,1743.315887,2270.937456,2219.680923
ACP7_ENSG00000183760.11,20.20946981,20.23489311,35.30340754,15.78605977,30.45472506
KREMEN1_ENSG00000183762.13,108.1206635,94.73609045,80.69350295,113.8851455,134.1179238
TRAIP_ENSG00000183763.9,1492.469345,1335.502945,1162.490777,1671.067184,1822.012493
CHEK2_ENSG00000183765.23,2724.23653,2243.313831,2272.867,3281.245281,3107.553292
AIFM3_ENSG00000183773.15,19.19899632,10.11744655,14.28947448,13.53090837,19.32703706
B3GALT5_ENSG00000183778.17,2.020946981,11.03721442,14.28947448,6.765454187,7.028013475
ZNF703_ENSG00000183779.7,99.02640207,99.33492979,49.59288202,59.76151199,60.90945012
DOCK8-AS1_ENSG00000183784.7,92.96356112,79.10003669,62.20124186,108.247267,121.8189002
TUBA8_ENSG00000183785.16,3461.882178,2678.364033,3120.989338,4971.481252,5823.294832
NPIPA5_ENSG00000183793.14,14.14662887,19.31512524,16.81114645,15.78605977,25.18371495
OLFML1_ENSG00000183801.8,3.031420471,14.7162859,11.76780251,4.510302792,7.028013475
RBM12B_ENSG00000183808.11,8948.753232,8811.37618,7327.138179,8893.189529,8786.773847
CCR4_ENSG00000183813.7,506.2472187,384.462969,400.1052855,856.9575304,1047.759676
LIN9_ENSG00000183814.16,1729.930616,1351.138999,1474.337543,1971.00232,2002.398173
NCF4-AS1_ENSG00000183822.3,0,0,0,0,0
BTBD9_ENSG00000183826.18,1040.787695,1061.41212,954.0325609,1169.295999,1272.656107
NUDT14_ENSG00000183828.15,858.9024669,645.6770437,658.1563834,1384.662957,1602.97274
ANKRD45_ENSG00000183831.7,26.27231075,29.43257179,42.86842344,38.33757373,39.2397419
PNMA3_ENSG00000183837.9,35.36657217,27.59303605,59.67956989,38.33757373,54.46710443
FAM3B_ENSG00000183844.17,20.20946981,11.95698229,31.10062093,9.020605583,16.9843659
IQGAP3_ENSG00000183856.11,2129.067644,2191.806831,1888.732303,2217.941398,3112.238634
TOB2_ENSG00000183864.5,2692.911852,2514.645352,1953.455217,2626.1238,2818.819071
SCN5A_ENSG00000183873.18,8.083787924,9.197678684,7.565015901,9.020605583,5.856677896
SRARP_ENSG00000183888.4,10.1047349,21.15466097,24.37616235,12.40333268,21.66970822
AC138969.1_ENSG00000183889.12,3240.588484,3439.931828,2896.560533,3312.8174,2993.348073
TTC32_ENSG00000183891.6,527.467162,492.0758096,554.7678328,586.3393629,558.1414035
LRRC55_ENSG00000183908.7,3.031420471,1.839535737,5.043343934,0,1.171335579
DNAH2_ENSG00000183914.14,14.14662887,23.91396458,28.57894896,19.16878686,25.18371495
DUSP5P1_ENSG00000183929.7,67.70172386,70.82212587,81.53406027,75.54757176,86.67883286
HTR7P1_ENSG00000183935.5,124.2882393,93.81632258,83.21517492,99.22666141,125.332907
PRKX_ENSG00000183943.6,4600.685802,4446.157876,3050.382523,4752.731567,3952.086244
KMT5A_ENSG00000183955.13,5606.106925,4908.801114,4284.320672,6607.59359,7365.94379
SMTN_ENSG00000183963.19,940.7508196,919.7678684,693.459791,887.4020742,1183.048935
PP2D1_ENSG00000183977.14,25.26183726,21.15466097,43.70898076,31.57211954,24.01237937
COA3_ENSG00000183978.8,1699.616411,1313.428516,1153.244646,1521.099616,1417.901719
ST6GALNAC3_ENSG00000184005.11,68.71219735,51.50700063,54.63622595,76.67514746,90.77850739
PTP4A2_ENSG00000184007.22,23136.81151,20823.54454,15284.69435,25122.38655,26136.59645
ACTG1_ENSG00000184009.13,118993.3582,95795.66303,64196.72494,92712.65661,83752.25092
DENND5A_ENSG00000184014.9,7784.687771,7472.194163,4967.693775,6114.84301,6642.64407
DIABLO_ENSG00000184047.20,3535.646743,3059.14793,2603.206027,3345.517096,3095.254268
VPS33B_ENSG00000184056.15,1091.31137,882.0573858,650.5913675,868.2332874,822.2775766
TBX1_ENSG00000184058.15,16.16757585,23.91396458,28.57894896,19.16878686,16.39869811
ADAP2_ENSG00000184060.11,73.7645648,70.82212587,89.93963349,93.58878292,71.45147033
SREBF2-AS1_ENSG00000184068.2,53.55509499,40.46978621,75.65015901,45.10302792,55.05277222
UQCR10_ENSG00000184076.13,4874.524118,3857.50644,3537.90577,4040.103725,3741.831508
FAM120C_ENSG00000184083.12,726.5304396,677.868919,543.0000303,695.7142056,670.5896191
EIF3C_ENSG00000184110.15,24163.45258,20308.47454,15236.78258,20530.89831,18500.65981
NIPSNAP1_ENSG00000184117.12,183.9061753,132.4465731,105.9102226,134.181508,150.5166219
CNTN2_ENSG00000184144.12,30.31420471,26.67326819,73.12848705,18.04121117,32.21172843
LRTOMT_ENSG00000184154.15,1022.599172,941.8422973,744.7337876,994.5217655,1093.441763
KCNQ3_ENSG00000184156.17,3.031420471,2.759303605,10.08668787,3.382727094,1.757003369
NR2C2AP_ENSG00000184162.15,2614.09492,2017.050936,1744.156444,2515.621382,2424.078981
C1QTNF12_ENSG00000184163.3,24.25136377,56.10583998,25.21671967,24.80666535,26.35505053
CRELD2_ENSG00000184164.15,852.839626,792.8399026,579.1439951,737.4345064,649.5055787
OR1D2_ENSG00000184166.2,80.83787924,101.1744655,199.2120854,87.95090443,101.9061954
SCFD2_ENSG00000184178.16,2672.702382,2157.775419,1751.72146,2345.357452,2000.055501
UBE2F_ENSG00000184182.19,2608.032079,2008.773025,2238.404149,3374.834064,4525.45501
PPP1R2_ENSG00000184203.8,2395.832646,2315.975493,2239.244707,2241.620487,2071.506972
TSPYL2_ENSG00000184205.14,1049.881957,989.6702265,852.3251249,1291.074174,1208.818318
GOLGA6L4_ENSG00000184206.12,370.843771,436.8897375,467.3498712,372.0999803,272.92119
PGP_ENSG00000184207.9,1849.166488,1661.10077,1317.153324,1474.869013,1498.138206
C22orf46_ENSG00000184208.12,2127.046697,2172.491705,1563.43662,1766.911119,1804.44246
SNRNP35_ENSG00000184209.15,1151.939779,976.7934763,840.5573224,1005.797523,999.7349168
IRAK1_ENSG00000184216.14,9788.456702,8814.135483,5945.261941,8538.003184,8309.454599
CMSS1_ENSG00000184220.12,3897.396253,3321.281773,3573.209177,3962.301002,3175.490755
C11orf72_ENSG00000184224.3,126.3091863,134.2861088,178.1981523,146.5848407,159.3016388
PCDH9_ENSG00000184226.15,1315.636485,1245.365694,809.4567014,969.7151002,756.0971164
OAF_ENSG00000184232.9,14030.42442,11854.88806,11388.71116,11089.70699,14406.25629
ALDH1A3_ENSG00000184254.17,1.01047349,2.759303605,2.521671967,0,1.171335579
H2AC20_ENSG00000184260.6,23.24089028,17.4755895,18.49226109,11.27575698,20.49837264
KCNK12_ENSG00000184261.5,50.52367452,60.70467932,84.05573224,55.2512092,48.02475875
POU6F1_ENSG00000184271.17,36.37704566,39.55001834,31.94117825,38.33757373,33.38306401
TM2D3_ENSG00000184277.13,1545.013967,1570.043751,1551.668817,1616.943551,1395.060675
TSSC4_ENSG00000184281.15,1705.679252,1294.113391,910.3235801,1333.922051,1297.254154
ZDHHC23_ENSG00000184307.16,616.3888292,531.625828,420.2786612,462.3060361,433.3941643
MROH7_ENSG00000184313.20,323.3515169,342.1536471,315.2089959,270.6181675,264.1361731
RPL23AP82_ENSG00000184319.16,600.2212533,533.4653637,461.46597,557.0223948,612.0228401
SRPK3_ENSG00000184343.11,246.5555317,271.3315212,225.2693624,198.4533228,237.7811226
SLIT3_ENSG00000184347.15,447.6397563,512.3107027,207.6176586,211.9842312,124.7472392
EFNA5_ENSG00000184349.14,55.57604198,34.951179,23.53560503,43.97545222,49.78176212
SPATA32_ENSG00000184361.13,6.062840943,14.7162859,13.44891716,14.65848407,4.685342317
MAP7D2_ENSG00000184368.16,50.52367452,53.34653637,63.8823565,68.78211757,57.39544338
CSF1_ENSG00000184371.14,491.0901164,468.161845,368.1641072,541.236335,1503.994884
ACTRT3_ENSG00000184378.3,78.81693226,86.45817963,56.3173406,71.03726897,95.4638497
PLA2G6_ENSG00000184381.20,1302.500329,1339.182016,1105.332879,1347.452959,1478.225501
MAML2_ENSG00000184384.14,157.6338645,149.0023947,107.5913373,153.3502949,168.6723234
SS18L1_ENSG00000184402.15,1508.636921,1679.496128,1588.653339,1715.042636,1783.358419
TOP1MT_ENSG00000184428.13,379.9380324,386.3025047,284.9489323,315.7211954,312.1609319
